Seed:  0
GATv2(
  (convs): ModuleList(
    (0): GATv2Conv(1433, 128, heads=1)
    (1-10): 10 x GATv2Conv(128, 128, heads=1)
    (11): GATv2Conv(128, 7, heads=1)
  )
)
Epoch: 1, Loss: 1.9522, Train: 0.1429, Val: 0.1620, Test: 0.1490
Epoch: 2, Loss: 1.9588, Train: 0.1429, Val: 0.1620, Test: 0.1490
Epoch: 3, Loss: 1.9514, Train: 0.1429, Val: 0.1620, Test: 0.1490
Epoch: 4, Loss: 1.9478, Train: 0.1429, Val: 0.1620, Test: 0.1490
Epoch: 5, Loss: 1.9515, Train: 0.1429, Val: 0.1620, Test: 0.1490
Epoch: 6, Loss: 1.9512, Train: 0.1429, Val: 0.1620, Test: 0.1490
Epoch: 7, Loss: 1.9477, Train: 0.1429, Val: 0.1620, Test: 0.1490
Epoch: 8, Loss: 1.9435, Train: 0.2071, Val: 0.1760, Test: 0.1620
Epoch: 9, Loss: 1.9436, Train: 0.1429, Val: 0.0580, Test: 0.0640
Epoch: 10, Loss: 1.9492, Train: 0.1357, Val: 0.0580, Test: 0.0640
Epoch: 11, Loss: 1.9504, Train: 0.1429, Val: 0.1220, Test: 0.1300
Epoch: 12, Loss: 1.9399, Train: 0.1429, Val: 0.1220, Test: 0.1300
Epoch: 13, Loss: 1.9400, Train: 0.1429, Val: 0.1220, Test: 0.1300
Epoch: 14, Loss: 1.9490, Train: 0.1429, Val: 0.1220, Test: 0.1300
Epoch: 15, Loss: 1.9499, Train: 0.1429, Val: 0.1220, Test: 0.1300
Epoch: 16, Loss: 1.9434, Train: 0.1500, Val: 0.1240, Test: 0.1310
Epoch: 17, Loss: 1.9440, Train: 0.2286, Val: 0.1780, Test: 0.1880
Epoch: 18, Loss: 1.9503, Train: 0.2500, Val: 0.1800, Test: 0.1790
Epoch: 19, Loss: 1.9478, Train: 0.2571, Val: 0.2280, Test: 0.2170
Epoch: 20, Loss: 1.9483, Train: 0.1571, Val: 0.0800, Test: 0.0930
Epoch: 21, Loss: 1.9448, Train: 0.1429, Val: 0.0720, Test: 0.0910
Epoch: 22, Loss: 1.9410, Train: 0.1429, Val: 0.0720, Test: 0.0910
Epoch: 23, Loss: 1.9427, Train: 0.1429, Val: 0.0720, Test: 0.0910
Epoch: 24, Loss: 1.9397, Train: 0.1429, Val: 0.0720, Test: 0.0910
Epoch: 25, Loss: 1.9436, Train: 0.1429, Val: 0.0720, Test: 0.0910
Epoch: 26, Loss: 1.9437, Train: 0.1429, Val: 0.0720, Test: 0.0910
Epoch: 27, Loss: 1.9451, Train: 0.1429, Val: 0.0720, Test: 0.0910
Epoch: 28, Loss: 1.9452, Train: 0.1429, Val: 0.0720, Test: 0.0910
Epoch: 29, Loss: 1.9422, Train: 0.1429, Val: 0.0720, Test: 0.0910
Epoch: 30, Loss: 1.9423, Train: 0.1429, Val: 0.0720, Test: 0.0910
Epoch: 31, Loss: 1.9478, Train: 0.1429, Val: 0.0720, Test: 0.0910
Epoch: 32, Loss: 1.9460, Train: 0.2571, Val: 0.2040, Test: 0.2090
Epoch: 33, Loss: 1.9484, Train: 0.1429, Val: 0.1560, Test: 0.1440
Epoch: 34, Loss: 1.9435, Train: 0.1857, Val: 0.1760, Test: 0.1700
Epoch: 35, Loss: 1.9397, Train: 0.1429, Val: 0.1620, Test: 0.1490
Epoch: 36, Loss: 1.9434, Train: 0.1429, Val: 0.1620, Test: 0.1490
Epoch: 37, Loss: 1.9472, Train: 0.1429, Val: 0.1620, Test: 0.1490
Epoch: 38, Loss: 1.9464, Train: 0.1429, Val: 0.1620, Test: 0.1490
Epoch: 39, Loss: 1.9516, Train: 0.1429, Val: 0.1620, Test: 0.1490
Epoch: 40, Loss: 1.9461, Train: 0.1429, Val: 0.1620, Test: 0.1490
Epoch: 41, Loss: 1.9402, Train: 0.1429, Val: 0.1620, Test: 0.1490
Epoch: 42, Loss: 1.9435, Train: 0.1429, Val: 0.1620, Test: 0.1490
Epoch: 43, Loss: 1.9494, Train: 0.1429, Val: 0.1620, Test: 0.1490
Epoch: 44, Loss: 1.9440, Train: 0.1429, Val: 0.1620, Test: 0.1490
Epoch: 45, Loss: 1.9434, Train: 0.1429, Val: 0.1620, Test: 0.1490
Epoch: 46, Loss: 1.9434, Train: 0.1429, Val: 0.1620, Test: 0.1490
Epoch: 47, Loss: 1.9478, Train: 0.1643, Val: 0.1460, Test: 0.1510
Epoch: 48, Loss: 1.9445, Train: 0.1857, Val: 0.1480, Test: 0.1480
Epoch: 49, Loss: 1.9413, Train: 0.3429, Val: 0.2260, Test: 0.2440
Epoch: 50, Loss: 1.9393, Train: 0.3214, Val: 0.2060, Test: 0.2110
Epoch: 51, Loss: 1.9460, Train: 0.2857, Val: 0.1720, Test: 0.1780
Epoch: 52, Loss: 1.9413, Train: 0.1714, Val: 0.1140, Test: 0.1090
Epoch: 53, Loss: 1.9450, Train: 0.1429, Val: 0.1140, Test: 0.1030
Epoch: 54, Loss: 1.9385, Train: 0.1429, Val: 0.1140, Test: 0.1030
Epoch: 55, Loss: 1.9457, Train: 0.1429, Val: 0.1140, Test: 0.1030
Epoch: 56, Loss: 1.9453, Train: 0.1500, Val: 0.1120, Test: 0.1030
Epoch: 57, Loss: 1.9471, Train: 0.2000, Val: 0.1220, Test: 0.1380
Epoch: 58, Loss: 1.9336, Train: 0.3571, Val: 0.2240, Test: 0.2400
Epoch: 59, Loss: 1.9360, Train: 0.3714, Val: 0.2420, Test: 0.2530
Epoch: 60, Loss: 1.9387, Train: 0.3643, Val: 0.2340, Test: 0.2460
Epoch: 61, Loss: 1.9414, Train: 0.2857, Val: 0.1820, Test: 0.1970
Epoch: 62, Loss: 1.9295, Train: 0.2357, Val: 0.1480, Test: 0.1610
Epoch: 63, Loss: 1.9274, Train: 0.2500, Val: 0.1500, Test: 0.1620
Epoch: 64, Loss: 1.9210, Train: 0.2714, Val: 0.1700, Test: 0.1860
Epoch: 65, Loss: 1.9188, Train: 0.3000, Val: 0.1820, Test: 0.1900
Epoch: 66, Loss: 1.9024, Train: 0.3000, Val: 0.1820, Test: 0.1920
Epoch: 67, Loss: 1.8717, Train: 0.2929, Val: 0.1760, Test: 0.1870
Epoch: 68, Loss: 1.8513, Train: 0.2786, Val: 0.1620, Test: 0.1840
Epoch: 69, Loss: 1.8167, Train: 0.2643, Val: 0.1680, Test: 0.1810
Epoch: 70, Loss: 1.7918, Train: 0.2929, Val: 0.2660, Test: 0.2380
Epoch: 71, Loss: 1.6979, Train: 0.2929, Val: 0.2720, Test: 0.2390
Epoch: 72, Loss: 1.6837, Train: 0.2857, Val: 0.2580, Test: 0.2390
Epoch: 73, Loss: 1.6417, Train: 0.2786, Val: 0.2560, Test: 0.2440
Epoch: 74, Loss: 1.7015, Train: 0.2929, Val: 0.2500, Test: 0.2330
Epoch: 75, Loss: 1.5858, Train: 0.2786, Val: 0.2540, Test: 0.2350
Epoch: 76, Loss: 1.7107, Train: 0.2929, Val: 0.2500, Test: 0.2330
Epoch: 77, Loss: 1.5836, Train: 0.2643, Val: 0.2480, Test: 0.2420
Epoch: 78, Loss: 1.5929, Train: 0.3214, Val: 0.2620, Test: 0.2400
Epoch: 79, Loss: 1.5851, Train: 0.2929, Val: 0.2520, Test: 0.2370
Epoch: 80, Loss: 1.5096, Train: 0.2786, Val: 0.2640, Test: 0.2460
Epoch: 81, Loss: 1.5204, Train: 0.2786, Val: 0.2600, Test: 0.2430
Epoch: 82, Loss: 1.5324, Train: 0.3286, Val: 0.2740, Test: 0.2580
Epoch: 83, Loss: 1.4990, Train: 0.3000, Val: 0.1660, Test: 0.1930
Epoch: 84, Loss: 1.5254, Train: 0.2929, Val: 0.1680, Test: 0.1940
Epoch: 85, Loss: 1.5144, Train: 0.2500, Val: 0.3580, Test: 0.3620
Epoch: 86, Loss: 1.4712, Train: 0.2643, Val: 0.3760, Test: 0.3790
Epoch: 87, Loss: 1.4118, Train: 0.2714, Val: 0.3760, Test: 0.3830
Epoch: 88, Loss: 1.4876, Train: 0.2786, Val: 0.3960, Test: 0.3930
Epoch: 89, Loss: 1.4394, Train: 0.2786, Val: 0.4040, Test: 0.3980
Epoch: 90, Loss: 1.4109, Train: 0.2929, Val: 0.4020, Test: 0.4010
Epoch: 91, Loss: 1.4604, Train: 0.2929, Val: 0.3960, Test: 0.3970
Epoch: 92, Loss: 1.4191, Train: 0.3214, Val: 0.3860, Test: 0.4110
Epoch: 93, Loss: 1.3969, Train: 0.3286, Val: 0.2940, Test: 0.2860
Epoch: 94, Loss: 1.4281, Train: 0.3500, Val: 0.2880, Test: 0.2830
Epoch: 95, Loss: 1.3598, Train: 0.3643, Val: 0.2980, Test: 0.2990
Epoch: 96, Loss: 1.3803, Train: 0.3643, Val: 0.2800, Test: 0.3010
Epoch: 97, Loss: 1.3700, Train: 0.3929, Val: 0.3060, Test: 0.3160
Epoch: 98, Loss: 1.3533, Train: 0.3714, Val: 0.3360, Test: 0.3420
Epoch: 99, Loss: 1.3630, Train: 0.3643, Val: 0.3920, Test: 0.4190
Epoch: 100, Loss: 1.3401, Train: 0.4143, Val: 0.4120, Test: 0.4560
Epoch: 101, Loss: 1.3440, Train: 0.4286, Val: 0.4420, Test: 0.4640
Epoch: 102, Loss: 1.3277, Train: 0.4571, Val: 0.4400, Test: 0.4690
Epoch: 103, Loss: 1.3010, Train: 0.4357, Val: 0.4220, Test: 0.4570
Epoch: 104, Loss: 1.2929, Train: 0.3429, Val: 0.3980, Test: 0.4210
Epoch: 105, Loss: 1.2551, Train: 0.4000, Val: 0.4200, Test: 0.4510
Epoch: 106, Loss: 1.2504, Train: 0.5000, Val: 0.4900, Test: 0.5320
Epoch: 107, Loss: 1.3731, Train: 0.5071, Val: 0.4440, Test: 0.4840
Epoch: 108, Loss: 1.2512, Train: 0.4500, Val: 0.4120, Test: 0.4460
Epoch: 109, Loss: 1.3029, Train: 0.4500, Val: 0.3960, Test: 0.4400
Epoch: 110, Loss: 1.2454, Train: 0.4500, Val: 0.4040, Test: 0.4400
Epoch: 111, Loss: 1.2054, Train: 0.4286, Val: 0.3960, Test: 0.4260
Epoch: 112, Loss: 1.2249, Train: 0.5643, Val: 0.4840, Test: 0.5290
Epoch: 113, Loss: 1.2188, Train: 0.7000, Val: 0.5680, Test: 0.6010
Epoch: 114, Loss: 1.1832, Train: 0.6714, Val: 0.5100, Test: 0.5030
Epoch: 115, Loss: 1.1884, Train: 0.5714, Val: 0.4940, Test: 0.4820
Epoch: 116, Loss: 1.1444, Train: 0.5214, Val: 0.4120, Test: 0.4160
Epoch: 117, Loss: 1.1116, Train: 0.5071, Val: 0.3880, Test: 0.3730
Epoch: 118, Loss: 1.1625, Train: 0.5429, Val: 0.3700, Test: 0.3840
Epoch: 119, Loss: 1.1645, Train: 0.6143, Val: 0.3800, Test: 0.3870
Epoch: 120, Loss: 1.1740, Train: 0.5214, Val: 0.3220, Test: 0.3490
Epoch: 121, Loss: 1.1617, Train: 0.6286, Val: 0.3960, Test: 0.4400
Epoch: 122, Loss: 1.1365, Train: 0.6143, Val: 0.5180, Test: 0.5800
Epoch: 123, Loss: 1.1208, Train: 0.6571, Val: 0.4900, Test: 0.5180
Epoch: 124, Loss: 1.1069, Train: 0.4357, Val: 0.3140, Test: 0.3330
Epoch: 125, Loss: 1.3107, Train: 0.7143, Val: 0.5800, Test: 0.6050
Epoch: 126, Loss: 1.1217, Train: 0.5714, Val: 0.5280, Test: 0.5620
Epoch: 127, Loss: 1.1536, Train: 0.5786, Val: 0.5380, Test: 0.5730
Epoch: 128, Loss: 1.1689, Train: 0.6286, Val: 0.5420, Test: 0.5830
Epoch: 129, Loss: 1.0840, Train: 0.5143, Val: 0.3860, Test: 0.4340
Epoch: 130, Loss: 1.0692, Train: 0.5429, Val: 0.3820, Test: 0.4340
Epoch: 131, Loss: 1.0954, Train: 0.6929, Val: 0.5020, Test: 0.5290
Epoch: 132, Loss: 1.0635, Train: 0.7071, Val: 0.4620, Test: 0.4770
Epoch: 133, Loss: 1.1152, Train: 0.6786, Val: 0.4540, Test: 0.4710
Epoch: 134, Loss: 1.0849, Train: 0.7214, Val: 0.4720, Test: 0.4720
Epoch: 135, Loss: 0.9792, Train: 0.6357, Val: 0.4240, Test: 0.4170
Epoch: 136, Loss: 1.0222, Train: 0.5857, Val: 0.3960, Test: 0.3840
Epoch: 137, Loss: 1.0692, Train: 0.6429, Val: 0.4340, Test: 0.4420
Epoch: 138, Loss: 0.9660, Train: 0.7071, Val: 0.4480, Test: 0.4720
Epoch: 139, Loss: 0.9368, Train: 0.6786, Val: 0.4540, Test: 0.4690
Epoch: 140, Loss: 0.9898, Train: 0.7357, Val: 0.5820, Test: 0.5770
Epoch: 141, Loss: 0.9366, Train: 0.7357, Val: 0.5820, Test: 0.6200
Epoch: 142, Loss: 0.9332, Train: 0.6500, Val: 0.4780, Test: 0.5260
Epoch: 143, Loss: 1.0609, Train: 0.7571, Val: 0.5800, Test: 0.6250
Epoch: 144, Loss: 0.9102, Train: 0.7071, Val: 0.5520, Test: 0.5400
Epoch: 145, Loss: 0.8347, Train: 0.6357, Val: 0.5000, Test: 0.4740
Epoch: 146, Loss: 0.9868, Train: 0.7214, Val: 0.5920, Test: 0.5820
Epoch: 147, Loss: 0.8911, Train: 0.8071, Val: 0.6260, Test: 0.6300
Epoch: 148, Loss: 0.8454, Train: 0.7429, Val: 0.6080, Test: 0.6310
Epoch: 149, Loss: 0.9781, Train: 0.7714, Val: 0.6280, Test: 0.6240
Epoch: 150, Loss: 0.8555, Train: 0.7000, Val: 0.5520, Test: 0.5420
MAD:  0.7398
Best Test Accuracy: 0.6310, Val Accuracy: 0.6080, Train Accuracy: 0.7429
Training completed.
Seed:  1
GATv2(
  (convs): ModuleList(
    (0): GATv2Conv(1433, 128, heads=1)
    (1-10): 10 x GATv2Conv(128, 128, heads=1)
    (11): GATv2Conv(128, 7, heads=1)
  )
)
Epoch: 1, Loss: 1.9470, Train: 0.1429, Val: 0.0580, Test: 0.0640
Epoch: 2, Loss: 1.9459, Train: 0.1429, Val: 0.0580, Test: 0.0640
Epoch: 3, Loss: 1.9440, Train: 0.1643, Val: 0.0720, Test: 0.0930
Epoch: 4, Loss: 1.9435, Train: 0.1429, Val: 0.0720, Test: 0.0910
Epoch: 5, Loss: 1.9502, Train: 0.1429, Val: 0.3160, Test: 0.3190
Epoch: 6, Loss: 1.9473, Train: 0.1429, Val: 0.1220, Test: 0.1300
Epoch: 7, Loss: 1.9472, Train: 0.1429, Val: 0.1220, Test: 0.1300
Epoch: 8, Loss: 1.9428, Train: 0.1429, Val: 0.1220, Test: 0.1300
Epoch: 9, Loss: 1.9464, Train: 0.1429, Val: 0.1220, Test: 0.1300
Epoch: 10, Loss: 1.9436, Train: 0.1429, Val: 0.1220, Test: 0.1300
Epoch: 11, Loss: 1.9477, Train: 0.1429, Val: 0.1220, Test: 0.1300
Epoch: 12, Loss: 1.9472, Train: 0.1429, Val: 0.1200, Test: 0.1280
Epoch: 13, Loss: 1.9512, Train: 0.1429, Val: 0.1560, Test: 0.1440
Epoch: 14, Loss: 1.9536, Train: 0.1429, Val: 0.1560, Test: 0.1440
Epoch: 15, Loss: 1.9413, Train: 0.1429, Val: 0.1560, Test: 0.1440
Epoch: 16, Loss: 1.9457, Train: 0.1786, Val: 0.1500, Test: 0.1290
Epoch: 17, Loss: 1.9453, Train: 0.1429, Val: 0.1140, Test: 0.1030
Epoch: 18, Loss: 1.9400, Train: 0.1429, Val: 0.1140, Test: 0.1030
Epoch: 19, Loss: 1.9510, Train: 0.1429, Val: 0.1140, Test: 0.1030
Epoch: 20, Loss: 1.9452, Train: 0.1429, Val: 0.1140, Test: 0.1030
Epoch: 21, Loss: 1.9419, Train: 0.1429, Val: 0.1140, Test: 0.1030
Epoch: 22, Loss: 1.9429, Train: 0.1429, Val: 0.1140, Test: 0.1030
Epoch: 23, Loss: 1.9460, Train: 0.1429, Val: 0.1140, Test: 0.1030
Epoch: 24, Loss: 1.9443, Train: 0.2143, Val: 0.3480, Test: 0.3600
Epoch: 25, Loss: 1.9477, Train: 0.1429, Val: 0.3160, Test: 0.3190
Epoch: 26, Loss: 1.9482, Train: 0.1429, Val: 0.0720, Test: 0.0940
Epoch: 27, Loss: 1.9412, Train: 0.1429, Val: 0.0720, Test: 0.0910
Epoch: 28, Loss: 1.9438, Train: 0.1429, Val: 0.0720, Test: 0.0910
Epoch: 29, Loss: 1.9534, Train: 0.1429, Val: 0.0720, Test: 0.0910
Epoch: 30, Loss: 1.9370, Train: 0.1429, Val: 0.0720, Test: 0.0910
Epoch: 31, Loss: 1.9342, Train: 0.1429, Val: 0.0720, Test: 0.0910
Epoch: 32, Loss: 1.9384, Train: 0.1429, Val: 0.0720, Test: 0.0910
Epoch: 33, Loss: 1.9391, Train: 0.1786, Val: 0.0720, Test: 0.0940
Epoch: 34, Loss: 1.9385, Train: 0.2286, Val: 0.1160, Test: 0.1460
Epoch: 35, Loss: 1.9369, Train: 0.3357, Val: 0.2300, Test: 0.2360
Epoch: 36, Loss: 1.9415, Train: 0.2714, Val: 0.1420, Test: 0.1470
Epoch: 37, Loss: 1.9445, Train: 0.2857, Val: 0.1260, Test: 0.1400
Epoch: 38, Loss: 1.9381, Train: 0.2857, Val: 0.1320, Test: 0.1400
Epoch: 39, Loss: 1.9361, Train: 0.2857, Val: 0.1320, Test: 0.1450
Epoch: 40, Loss: 1.9366, Train: 0.2786, Val: 0.1200, Test: 0.1460
Epoch: 41, Loss: 1.9304, Train: 0.2714, Val: 0.1180, Test: 0.1430
Epoch: 42, Loss: 1.9151, Train: 0.2714, Val: 0.1180, Test: 0.1430
Epoch: 43, Loss: 1.9043, Train: 0.2714, Val: 0.1160, Test: 0.1430
Epoch: 44, Loss: 1.8898, Train: 0.2714, Val: 0.1180, Test: 0.1450
Epoch: 45, Loss: 1.8623, Train: 0.2857, Val: 0.1180, Test: 0.1450
Epoch: 46, Loss: 1.8604, Train: 0.2857, Val: 0.1140, Test: 0.1450
Epoch: 47, Loss: 1.8061, Train: 0.2857, Val: 0.1140, Test: 0.1500
Epoch: 48, Loss: 1.7603, Train: 0.2857, Val: 0.1200, Test: 0.1530
Epoch: 49, Loss: 1.7331, Train: 0.2857, Val: 0.1180, Test: 0.1570
Epoch: 50, Loss: 1.6703, Train: 0.2857, Val: 0.1180, Test: 0.1560
Epoch: 51, Loss: 1.6758, Train: 0.2929, Val: 0.1220, Test: 0.1550
Epoch: 52, Loss: 1.6054, Train: 0.3000, Val: 0.1280, Test: 0.1550
Epoch: 53, Loss: 1.6138, Train: 0.3000, Val: 0.1240, Test: 0.1550
Epoch: 54, Loss: 1.5654, Train: 0.2929, Val: 0.1260, Test: 0.1590
Epoch: 55, Loss: 1.5390, Train: 0.3000, Val: 0.1280, Test: 0.1610
Epoch: 56, Loss: 1.4636, Train: 0.3071, Val: 0.1340, Test: 0.1610
Epoch: 57, Loss: 1.5547, Train: 0.3429, Val: 0.1580, Test: 0.1770
Epoch: 58, Loss: 1.4463, Train: 0.3500, Val: 0.1720, Test: 0.1920
Epoch: 59, Loss: 1.3729, Train: 0.3143, Val: 0.1620, Test: 0.1800
Epoch: 60, Loss: 1.4404, Train: 0.3429, Val: 0.2420, Test: 0.2370
Epoch: 61, Loss: 1.4274, Train: 0.3857, Val: 0.2820, Test: 0.2770
Epoch: 62, Loss: 1.3860, Train: 0.3143, Val: 0.2580, Test: 0.2370
Epoch: 63, Loss: 1.4135, Train: 0.3857, Val: 0.2940, Test: 0.2850
Epoch: 64, Loss: 1.2990, Train: 0.3643, Val: 0.2780, Test: 0.2620
Epoch: 65, Loss: 1.3960, Train: 0.4500, Val: 0.3180, Test: 0.3070
Epoch: 66, Loss: 1.2804, Train: 0.4286, Val: 0.3040, Test: 0.2930
Epoch: 67, Loss: 1.3714, Train: 0.4500, Val: 0.3220, Test: 0.2920
